scorer,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000
bodyparts,wrist,wrist,wrist,palm,palm,palm,thumb1,thumb1,thumb1,thumb2,thumb2,thumb2,thumb3,thumb3,thumb3,index1,index1,index1,index2,index2,index2,index3,index3,index3,middle1,middle1,middle1,middle2,middle2,middle2,middle3,middle3,middle3,ring1,ring1,ring1,ring2,ring2,ring2,ring3,ring3,ring3,little1,little1,little1,little2,little2,little2,little3,little3,little3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
155,314.58279061317444,602.9047827720642,0.9999999403953552,249.7085461616516,571.9046077728271,1.0,242.12201404571533,486.08545875549316,1.0,202.32355785369873,470.44456696510315,1.0,143.84974431991577,476.62214279174805,1.0,138.60942697525024,501.43791818618774,0.001263439655303955,137.9782853126526,501.58068466186523,1.0,231.88161492347717,508.997371673584,1.0,243.91866698116064,549.7772660255432,0.0005876123905181885,136.30166149139404,554.5371537208557,1.0,234.2353892326355,538.8685636520386,1.0,241.86175441741943,574.6106419563293,0.000400543212890625,142.31305408477783,590.1279962062836,1.0,238.85521912574768,570.1543760299683,1.0,160.04924535751343,624.5254120826721,0.002447068691253662,152.54360103607178,622.5804469585419,1.0,221.26748192310333,606.6924114227295,1.0
156,313.1424765586853,602.9047827720642,1.0,248.38679552078247,571.9046077728271,1.0,240.40886449813843,486.18428206443787,1.0,201.23673486709595,470.4275140762329,1.0,142.31433153152466,476.62214279174805,1.0,137.91473770141602,501.43791818618774,0.0007181465625762939,137.05522394180298,501.66832733154297,1.0,230.8692090511322,509.0152143239975,1.0,243.14768940210342,550.0974264144897,0.0005360841751098633,135.27861428260803,554.4940004348755,1.0,232.62867879867554,538.8509893417358,1.0,240.52725982666016,574.6106419563293,0.0004355013370513916,141.39659023284912,590.0684356689453,1.0,237.45368206501007,570.0783405303955,1.0,155.91572856903076,623.5261995792389,0.006617367267608643,151.33896446228027,622.4564838409424,1.0,220.0383644104004,606.6924114227295,1.0
157,312.3960671424866,603.1357798576355,1.0,246.9065079689026,571.9046077728271,1.0,238.87681984901428,486.21453976631165,1.0,199.94623160362244,470.05425786972046,1.0,141.35808885097504,477.0017442703247,1.0,136.52569007873535,501.43791818618774,0.000864863395690918,135.33477354049683,501.7972364425659,1.0,228.8361446261406,509.2240047454834,1.0,242.20228576660156,550.1981635093689,0.00031253695487976074,134.38971281051636,554.4940004348755,1.0,231.06008672714233,538.833128452301,1.0,239.48615908622742,574.5772182941437,0.0003725588321685791,140.06922340393066,590.0684356689453,1.0,235.78143332898617,570.0285859107971,1.0,155.56200695037842,623.5261995792389,0.018640637397766113,149.9299727678299,622.4564838409424,1.0,218.203754901886,606.6955387592316,1.0
158,311.3214633464813,603.1590304374695,1.0,245.2022351026535,571.9850859642029,1.0,237.5482633113861,486.2270429134369,1.0,198.46641302108765,470.05425786972046,1.0,140.22596395015717,477.0017442703247,1.0,136.22110080718994,502.28239393234253,0.0003686249256134033,134.2243456840515,502.22137451171875,1.0,227.12091755867004,509.2849645614624,1.0,241.98645615577698,550.7737140655518,0.00031679868698120117,132.64600735902786,554.4940004348755,1.0,229.76931405067444,538.833128452301,1.0,238.72751116752625,574.5772182941437,0.00018408894538879395,138.6325283050537,590.1279962062836,1.0,234.7325792312622,570.0285859107971,1.0,155.50303649902344,623.5261995792389,0.011061429977416992,148.8580020070076,622.280702829361,1.0,216.69378900527954,606.6955387592316,1.0
159,310.20181226730347,603.1590304374695,1.0,244.4011408984661,571.9850859642029,1.0,235.75725984573364,486.3147192001343,1.0,197.51675689220428,470.05425786972046,1.0,139.3882023692131,477.08009910583496,1.0,135.8289487361908,502.2858090400696,0.0002645552158355713,133.32232534885406,503.09319400787354,1.0,226.34624361991882,509.693886756897,1.0,241.62691116333008,551.4739837646484,0.0005446374416351318,131.89587868005037,554.7098679542542,1.0,228.72040897607803,538.833128452301,1.0,238.4349822998047,574.5772182941437,0.00013083219528198242,137.46390914916992,590.4507176876068,1.0,233.94129753112793,570.0285859107971,1.0,155.50303649902344,623.7891187667847,0.005336463451385498,148.1156670972705,622.280702829361,1.0,215.92587327957153,606.6955387592316,1.0
160,309.4554226398468,603.3562445640564,1.0,243.86040039360523,571.9850859642029,1.0,235.69415187835693,486.2270429134369,1.0,197.2918642759323,470.05425786972046,1.0,139.10274171829224,477.08009910583496,1.0,135.8076400756836,502.2858090400696,0.0004696846008300781,132.61473804712296,503.09319400787354,1.0,225.79880952835083,509.693886756897,1.0,241.4164776802063,551.4739837646484,0.0007592439651489258,131.39911234378815,554.7098679542542,1.0,228.13061192631721,538.833128452301,1.0,238.03280234336853,574.5772182941437,0.00012758374214172363,137.11593294143677,590.4507176876068,1.0,233.19149827957153,570.0285859107971,1.0,155.56200695037842,623.7891187667847,0.00821104645729065,147.8550256639719,622.280702829361,1.0,215.70579171180725,606.6444203853607,1.0
161,309.35844910144806,603.3562445640564,1.0,243.86040039360523,571.9850859642029,1.0,235.65438795089722,486.21453976631165,1.0,197.26923537254333,470.05425786972046,1.0,139.10274171829224,477.08009910583496,1.0,135.75944137573242,502.2858090400696,0.00036081671714782715,132.60359477996826,503.09319400787354,1.0,225.68224000930786,509.693886756897,1.0,241.4164776802063,551.4739837646484,0.0007595419883728027,131.39911234378815,554.7098679542542,1.0,228.09438820928335,538.833128452301,1.0,238.00752115249634,574.5772182941437,0.00012758374214172363,137.11593294143677,590.4507176876068,1.0,233.19149827957153,570.0285859107971,1.0,155.56200695037842,623.7891187667847,0.007099241018295288,147.79302267730236,622.280702829361,1.0,215.60903453826904,606.6444203853607,1.0
162,309.35844910144806,603.3562445640564,1.0,243.86040039360523,571.90673828125,1.0,235.49716091156006,486.27181005477905,1.0,197.26923537254333,469.90019035339355,1.0,139.10274171829224,476.8595018386841,1.0,135.7334861755371,501.91154384613037,0.00041165947914123535,132.591277718544,502.6958885192871,1.0,225.68224000930786,509.43167209625244,1.0,241.4164776802063,551.4120454788208,0.0009281337261199951,131.39911234378815,554.6296186447144,1.0,228.09438820928335,538.614981174469,1.0,238.00752115249634,574.4357264041901,0.00014597177505493164,137.10873126983643,590.3130350112915,1.0,233.19149827957153,569.7101163864136,1.0,155.5727677345276,623.191492319107,0.005778700113296509,147.79302267730236,621.7737337350845,1.0,215.60903453826904,606.4714643955231,1.0
163,309.19606852531433,603.3097093105316,1.0,243.84562765061855,571.7892994880676,1.0,235.3559103012085,486.1541244983673,1.0,197.13822829723358,469.6739305257797,1.0,139.10274171829224,476.5509948730469,1.0,135.67595100402832,501.86821842193604,0.0003846287727355957,132.5898952484131,502.4472141265869,1.0,225.61779761314392,509.3425626754761,1.0,241.26152229309082,551.3795976638794,0.0007964670658111572,131.39911234378815,554.3737530708313,1.0,227.98246566019952,538.5192890167236,1.0,237.92991888523102,574.2063524723053,0.00012859702110290527,137.10873126983643,589.9851424694061,1.0,233.08710050582886,569.6142010688782,1.0,155.5878987312317,623.1701245307922,0.00808289647102356,147.64633521437645,621.5328054428101,1.0,215.45952248573303,606.1452844142914,1.0
164,309.14762341976166,602.8956251144409,1.0,243.7968624085188,571.584463596344,1.0,235.27894163131714,485.7617108821869,1.0,196.787859916687,469.62222921848297,1.0,139.10274171829224,476.2072286605835,1.0,135.47522068023682,501.72148418426514,0.0003860890865325928,132.51860350370407,502.0973768234253,1.0,225.6042721271515,508.98402309417725,1.0,241.26152229309082,551.3189988136292,0.0006712973117828369,131.39911234378815,554.3516716957092,1.0,227.89466775208712,538.3852496147156,1.0,237.7569192647934,574.0727124214172,0.00011840462684631348,137.10873126983643,589.8235239982605,1.0,232.9188675880432,569.5439963340759,1.0,155.5878987312317,622.9505364894867,0.007345765829086304,147.52176561951637,621.4643560647964,1.0,215.26622033119202,606.087771654129,1.0
165,308.51545095443726,602.1328148841858,1.0,243.4077073931694,570.8257169723511,1.0,234.44953727722168,485.25018751621246,1.0,195.95468473434448,468.72748774290085,1.0,138.80578660964966,475.37549781799316,1.0,135.47387409210205,501.17174339294434,0.0002103745937347412,131.58256205916405,501.1842555999756,1.0,225.19602060317993,508.32182025909424,1.0,240.71284866333008,550.9166674613953,0.0011211633682250977,130.60423755645752,553.8016500473022,1.0,227.27954196929932,537.680905342102,1.0,237.7385300397873,573.266440153122,0.00012537837028503418,135.91550850868225,589.4594926834106,1.0,232.5559139251709,568.4522066116333,1.0,155.5878987312317,621.9718207120895,0.0033668875694274902,146.7492791414261,620.2344067245722,1.0,214.199533700943,605.3086776733398,1.0
166,306.51998722553253,601.9474446773529,1.0,241.92282152175903,570.3976488113403,1.0,232.9500217437744,483.6098937988281,1.0,194.47376489639282,468.10308077186346,1.0,136.96921730041504,474.37885904312134,1.0,134.39674854278564,500.3519468307495,0.00013881921768188477,129.33227252960205,500.34152030944824,1.0,223.97450065612793,507.06298780441284,1.0,239.95717692375183,550.682656288147,0.001069098711013794,129.32039594650269,552.8252291679382,1.0,226.22860717773438,537.0300798416138,1.0,236.77227646112442,572.2604622840881,6.008148193359375e-05,134.30676889419556,588.244966506958,1.0,230.99208807945251,567.9218230247498,1.0,155.03747415542603,621.8777147531509,0.002614349126815796,145.65207982063293,620.1379041671753,1.0,213.0566407442093,605.2938297986984,1.0
167,305.7585484981537,601.6140022277832,1.0,241.07834148406982,570.005069732666,1.0,232.07588148117065,483.47376012802124,1.0,194.18915247917175,467.82578468322754,1.0,136.8416666984558,474.28720474243164,1.0,133.8684482574463,499.82775115966797,0.00015056133270263672,128.65366315841675,499.7591528892517,1.0,223.52063703536987,506.61327934265137,1.0,239.6175446510315,550.682656288147,0.0008600950241088867,129.04595947265625,552.2199378013611,1.0,225.68316411972046,536.682623386383,1.0,236.43652749061584,571.6143578290939,5.5730342864990234e-05,133.95449793338776,587.7042918205261,1.0,230.4568157196045,567.605434179306,1.0,154.95687103271484,621.4886764287949,0.0025133490562438965,145.59984397888184,619.5771112442017,1.0,212.55608636140823,605.0785837173462,1.0
